departure,return,price,departure_airport,arrival_airport,trip_days,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry,route,price_yesterday,price_change_percent,Round_Trip_Link
2026-01-13,2026-01-25,3449,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3289.0,4.86,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-13&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-25,3449,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-14&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-22,3449,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,11.73,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-11&inboundDate=2026-01-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-23,3491,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3289.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-11&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-25,3491,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3289.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-11&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-19,2026-01-29,3601,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-19&inboundDate=2026-01-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-10,2026-01-21,3754,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-10&inboundDate=2026-01-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-10,3716,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3370.0,10.27,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-26&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-25,2026-02-10,3716,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3717.0,-0.03,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-25&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-29,2026-02-10,3716,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3717.0,-0.03,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-29&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-03,2026-02-16,3808,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-02-03&inboundDate=2026-02-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-29,2026-02-11,3845,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3718.0,3.42,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-29&inboundDate=2026-02-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-11,3845,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3291.0,16.83,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-26&inboundDate=2026-02-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-28,2026-02-10,3929,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3717.0,5.7,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-28&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-27,2026-02-10,3929,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3533.0,11.21,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-27&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-20,2026-02-04,3940,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-20&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-18,2026-02-03,3989,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-18&inboundDate=2026-02-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-18,2026-02-02,3989,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-18&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-02,2026-02-16,3992,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-02-02&inboundDate=2026-02-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-03,3992,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-23&inboundDate=2026-02-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-02,3992,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-23&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-04,2026-02-16,3992,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-02-04&inboundDate=2026-02-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-05,3992,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-23&inboundDate=2026-02-05&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-04,3992,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-23&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-05,2026-02-16,3992,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-02-05&inboundDate=2026-02-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-07,4034,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-23&inboundDate=2026-02-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-18,3807,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3420.0,11.32,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-04&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-16,3807,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-06&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-16,3807,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-04&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-18,3807,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-06&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-17,3852,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-06&inboundDate=2026-03-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-19,3852,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3291.0,17.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-04&inboundDate=2026-03-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-19,3852,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-06&inboundDate=2026-03-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-17,3852,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3291.0,17.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-04&inboundDate=2026-03-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-18,3895,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-07&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-19,3940,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3454.0,14.07,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-07&inboundDate=2026-03-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-17,3940,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3454.0,14.07,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-07&inboundDate=2026-03-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-17,2026-03-29,3976,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-17&inboundDate=2026-03-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-17,2026-03-30,3978,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-17&inboundDate=2026-03-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-10,2026-03-20,3992,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-10&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-27,2026-03-11,3997,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-02-27&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-20,3997,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-06&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-22,3997,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-06&inboundDate=2026-03-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-11,2026-03-22,3997,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-11&inboundDate=2026-03-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-11,2026-03-23,3997,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-11&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-25,2026-03-11,3997,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-02-25&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-18,2026-03-29,3997,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-18&inboundDate=2026-03-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-19,2026-04-30,3711,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3713.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-19&inboundDate=2026-04-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-14,2026-04-30,3711,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3713.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-14&inboundDate=2026-04-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-14,2026-04-24,3711,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3713.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-14&inboundDate=2026-04-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-14,2026-04-28,3711,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3713.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-14&inboundDate=2026-04-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-18,2026-04-30,3826,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3828.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-18&inboundDate=2026-04-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-18,2026-04-28,3826,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3828.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-18&inboundDate=2026-04-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-14,2026-04-26,3826,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3828.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-14&inboundDate=2026-04-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-14,2026-04-25,3826,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3828.0,-0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-14&inboundDate=2026-04-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-08,2026-04-20,3893,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,4038.0,-3.59,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-08&inboundDate=2026-04-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-16,2026-04-27,3893,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-16&inboundDate=2026-04-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-08,2026-04-21,3907,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-08&inboundDate=2026-04-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-08,2026-04-22,3907,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3996.0,-2.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-08&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-16,2026-04-29,3922,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-16&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-14,2026-04-29,3947,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3875.0,1.86,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-14&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-22,2026-04-01,3948,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-03-22&inboundDate=2026-04-01&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-06,2026-04-21,3949,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-06&inboundDate=2026-04-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-06,2026-04-20,3949,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3969.0,-0.5,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-06&inboundDate=2026-04-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-13,2026-04-29,3949,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-13&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-06,2026-04-22,3949,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-06&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-16,2026-04-26,4024,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-16&inboundDate=2026-04-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-10,2026-04-22,4038,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,4036.0,0.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-10&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-05,3524,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-21&inboundDate=2026-05-05&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-27,2026-05-12,3524,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-27&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-13,3524,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-28&inboundDate=2026-05-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-27,2026-05-07,3524,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-27&inboundDate=2026-05-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-12,3524,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-28&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-14,3524,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-28&inboundDate=2026-05-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-04,3524,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-21&inboundDate=2026-05-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-22,2026-05-07,3524,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-22&inboundDate=2026-05-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-06,3524,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-04-21&inboundDate=2026-05-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
