Outbound From,Destination,ArrivalCountry,Inbound To,Departure Date,Return Date,Trip Duration (Days),Total Price,IATA_Departure,IATA_Destination,IATA_Return,AvgPrice,z_score,price_yesterday,price_change_percent
Poznan,Dublin,Ireland,Wroclaw,2025-09-26,2025-10-02,6,284.0,POZ,DUB,WRO,304.5801886792453,-0.419853609948799,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-09,2025-10-12,3,284.0,POZ,DUB,GDN,325.89903846153845,-0.453656327930928,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-16,2025-09-22,6,284.0,POZ,DUB,POZ,304.5801886792453,-0.419853609948799,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-24,2025-09-26,2,284.0,POZ,DUB,POZ,304.5801886792453,-0.419853609948799,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-10,2025-09-13,3,284.0,POZ,DUB,WRO,304.5801886792453,-0.419853609948799,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-14,2025-10-18,4,284.0,POZ,DUB,WRO,325.89903846153845,-0.453656327930928,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-23,2025-10-27,4,285.0,POZ,DUB,POZ,325.89903846153845,-0.44282895946166434,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-17,2025-10-23,6,285.0,POZ,DUB,POZ,325.89903846153845,-0.44282895946166434,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-26,2025-12-30,4,285.0,POZ,MAN,POZ,512.8937198067633,-2.3520511008596845,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-25,2025-09-28,3,285.0,POZ,DUB,KTW,304.5801886792453,-0.3994527469395977,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-17,2025-10-21,4,285.0,POZ,DUB,GDN,325.89903846153845,-0.44282895946166434,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-26,2025-12-28,2,285.0,POZ,MAN,POZ,512.8937198067633,-2.3520511008596845,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-19,2025-09-26,7,286.0,POZ,DUB,POZ,304.5801886792453,-0.37905188393039635,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-12-05,2025-12-07,2,286.0,POZ,MAN,WAW,512.8937198067633,-2.341730276297893,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-07,2025-10-14,7,286.0,POZ,DUB,POZ,325.89903846153845,-0.43200159099240065,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-12-05,2025-12-08,3,286.0,POZ,MAN,KTW,512.8937198067633,-2.341730276297893,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-14,2025-11-16,2,286.0,POZ,MAN,WAW,426.9375,-1.2463838450340938,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-10,2025-11-16,6,286.0,POZ,MAN,WAW,426.9375,-1.2463838450340938,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-29,2025-10-31,2,287.0,POZ,DUB,GDN,325.89903846153845,-0.42117422252313697,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-14,2025-11-21,7,287.0,POZ,EDI,POZ,435.7281105990783,-2.1271638364314684,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-08,2025-10-14,6,287.0,POZ,DUB,POZ,325.89903846153845,-0.42117422252313697,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-24,2025-10-30,6,288.0,POZ,DUB,KTW,325.89903846153845,-0.4103468540538733,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-12,2025-09-18,6,288.0,POZ,DUB,POZ,304.5801886792453,-0.3382501579119937,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-23,2025-10-30,7,289.0,POZ,DUB,POZ,325.89903846153845,-0.3995194855846096,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-09,2025-09-16,7,289.0,POZ,DUB,KTW,304.5801886792453,-0.31784929490279235,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-23,2025-10-30,7,289.0,POZ,DUB,GDN,325.89903846153845,-0.3995194855846096,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-23,2025-10-29,6,289.0,POZ,DUB,POZ,325.89903846153845,-0.3995194855846096,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-22,2025-10-29,7,289.0,POZ,DUB,KTW,325.89903846153845,-0.3995194855846096,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-23,2025-09-30,7,289.0,POZ,DUB,KTW,304.5801886792453,-0.31784929490279235,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-09,2025-09-15,6,289.0,POZ,DUB,WRO,304.5801886792453,-0.31784929490279235,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-10,2025-10-13,3,289.0,POZ,DUB,WRO,325.89903846153845,-0.3995194855846096,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-23,2025-10-28,5,289.0,POZ,DUB,POZ,325.89903846153845,-0.3995194855846096,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-24,2025-10-31,7,290.0,POZ,DUB,KTW,325.89903846153845,-0.3886921171153459,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-13,2025-10-20,7,290.0,POZ,DUB,POZ,325.89903846153845,-0.3886921171153459,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-11-23,2025-11-30,7,290.0,POZ,MAN,POZ,426.9375,-1.2110097580796895,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-23,2025-11-29,6,290.0,POZ,MAN,GDN,426.9375,-1.2110097580796895,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-16,2025-10-23,7,290.0,POZ,DUB,WRO,325.89903846153845,-0.3886921171153459,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-25,2025-09-27,2,291.0,POZ,DUB,WRO,304.5801886792453,-0.2770475688843897,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-17,2025-11-23,6,291.0,POZ,MAN,WAW,426.9375,-1.2021662363410883,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-21,2025-11-23,2,291.0,POZ,MAN,WAW,426.9375,-1.2021662363410883,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-12,2025-09-19,7,291.0,POZ,DUB,POZ,304.5801886792453,-0.2770475688843897,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-29,2025-10-02,3,291.0,POZ,DUB,POZ,304.5801886792453,-0.2770475688843897,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-01,2025-10-06,5,292.0,POZ,DUB,WRO,325.89903846153845,-0.36703738017681853,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-30,2025-10-03,3,292.0,POZ,DUB,WRO,304.5801886792453,-0.2566467058751884,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-10,2025-10-13,3,292.0,POZ,DUB,KTW,325.89903846153845,-0.36703738017681853,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-28,2025-11-30,2,292.0,POZ,MAN,WAW,426.9375,-1.1933227146024872,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-09,2025-09-13,4,292.0,POZ,DUB,WRO,304.5801886792453,-0.2566467058751884,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-26,2025-09-28,2,292.0,POZ,DUB,KTW,304.5801886792453,-0.2566467058751884,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-30,2025-10-04,4,292.0,POZ,DUB,WRO,304.5801886792453,-0.2566467058751884,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-30,2025-10-03,3,292.0,POZ,DUB,GDN,304.5801886792453,-0.2566467058751884,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-11,2025-09-14,3,293.0,POZ,DUB,POZ,304.5801886792453,-0.23624584286598704,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-16,2025-10-21,5,294.0,POZ,DUB,GDN,325.89903846153845,-0.34538264323829115,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-09,2025-10-13,4,294.0,POZ,DUB,WRO,325.89903846153845,-0.34538264323829115,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-17,2025-09-24,7,294.0,POZ,DUB,WRO,304.5801886792453,-0.21584497985678572,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-16,2025-10-23,7,294.0,POZ,DUB,POZ,325.89903846153845,-0.34538264323829115,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-12-26,2025-12-29,3,295.0,POZ,MAN,KTW,512.8937198067633,-2.248842855241769,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-12,2025-09-14,2,295.0,POZ,DUB,GDN,304.5801886792453,-0.1954441168475844,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-15,2025-10-22,7,296.0,POZ,DUB,WRO,325.89903846153845,-0.3237279062997638,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-30,2025-10-07,7,296.0,POZ,DUB,POZ,304.5801886792453,-0.17504325383838307,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-24,2025-09-28,4,296.0,POZ,DUB,KTW,304.5801886792453,-0.17504325383838307,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-30,2025-10-03,3,296.0,POZ,DUB,POZ,304.5801886792453,-0.17504325383838307,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-17,2025-10-22,5,297.0,POZ,DUB,POZ,325.89903846153845,-0.3129005378305001,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-15,2025-10-17,2,297.0,POZ,DUB,GDN,325.89903846153845,-0.3129005378305001,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-10,2025-09-16,6,297.0,POZ,DUB,GDN,304.5801886792453,-0.15464239082918174,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-09,2025-10-13,4,297.0,POZ,DUB,KTW,325.89903846153845,-0.3129005378305001,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-17,2025-10-20,3,298.0,POZ,DUB,KTW,325.89903846153845,-0.3020731693612364,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-25,2025-10-01,6,298.0,POZ,DUB,WRO,304.5801886792453,-0.13424152781998042,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-14,2025-10-21,7,298.0,POZ,DUB,GDN,325.89903846153845,-0.3020731693612364,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-29,2025-10-31,2,298.0,POZ,DUB,KTW,325.89903846153845,-0.3020731693612364,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-02,2025-10-08,6,298.0,POZ,DUB,WRO,325.89903846153845,-0.3020731693612364,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-17,2025-09-21,4,299.0,POZ,DUB,POZ,304.5801886792453,-0.11384066481077909,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-15,2025-11-22,7,299.0,POZ,EDI,POZ,435.7281105990783,-1.9555354473235937,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-20,2025-11-22,2,299.0,POZ,EDI,POZ,435.7281105990783,-1.9555354473235937,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-23,2025-11-30,7,299.0,POZ,MAN,GDN,426.9375,-1.1314180624322794,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-02,2025-10-04,2,300.0,POZ,DUB,WRO,325.89903846153845,-0.28041843242270903,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-11,2025-09-18,7,300.0,POZ,DUB,GDN,304.5801886792453,-0.09343980180157777,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-11,2025-09-18,7,301.0,POZ,DUB,KTW,304.5801886792453,-0.07303893879237643,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-23,2025-09-26,3,301.0,POZ,DUB,POZ,304.5801886792453,-0.07303893879237643,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-07,2025-10-09,2,301.0,POZ,DUB,KTW,325.89903846153845,-0.26959106395344534,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-24,2025-11-30,6,301.0,POZ,MAN,WAW,426.9375,-1.113731018955077,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-10,2025-10-12,2,301.0,POZ,DUB,POZ,325.89903846153845,-0.26959106395344534,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-17,2025-10-24,7,301.0,POZ,DUB,WRO,325.89903846153845,-0.26959106395344534,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-15,2025-11-21,6,302.0,POZ,EDI,POZ,435.7281105990783,-1.9126283500466252,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-24,2025-09-27,3,302.0,POZ,DUB,WRO,304.5801886792453,-0.0526380757831751,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-24,2025-10-29,5,303.0,POZ,DUB,GDN,325.89903846153845,-0.24793632701491794,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-02,2025-10-07,5,304.0,POZ,DUB,POZ,325.89903846153845,-0.23710895854565425,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-12-05,2025-12-12,7,304.0,POZ,MAN,KTW,512.8937198067633,-2.1559554341856453,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-28,2025-10-31,3,304.0,POZ,DUB,GDN,325.89903846153845,-0.23710895854565425,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-03,2025-10-06,3,305.0,POZ,DUB,POZ,325.89903846153845,-0.22628159007639057,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-13,2025-10-20,7,305.0,POZ,DUB,WRO,325.89903846153845,-0.22628159007639057,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-13,2025-10-16,3,305.0,POZ,DUB,KTW,325.89903846153845,-0.22628159007639057,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-15,2025-10-19,4,305.0,POZ,DUB,GDN,325.89903846153845,-0.22628159007639057,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-09,2025-09-16,7,305.0,POZ,DUB,GDN,304.5801886792453,0.008564513244428881,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-11,2025-09-17,6,305.0,POZ,DUB,POZ,304.5801886792453,0.008564513244428881,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-30,2025-10-02,2,305.0,POZ,DUB,WRO,304.5801886792453,0.008564513244428881,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-30,2025-10-05,5,305.0,POZ,DUB,POZ,304.5801886792453,0.008564513244428881,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-26,2025-10-01,5,305.0,POZ,DUB,WRO,304.5801886792453,0.008564513244428881,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-03,2025-10-10,7,305.0,POZ,DUB,WRO,325.89903846153845,-0.22628159007639057,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-03,2025-10-06,3,305.0,POZ,DUB,KTW,325.89903846153845,-0.22628159007639057,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-03,2025-10-07,4,305.0,POZ,DUB,KTW,325.89903846153845,-0.22628159007639057,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-11-14,2025-11-16,2,306.0,POZ,MAN,KRK,426.9375,-1.0695134102620716,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-11-10,2025-11-16,6,306.0,POZ,MAN,KRK,426.9375,-1.0695134102620716,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-09,2025-10-12,3,306.0,POZ,DUB,POZ,325.89903846153845,-0.21545422160712688,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-16,2025-10-22,6,306.0,POZ,DUB,POZ,325.89903846153845,-0.21545422160712688,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-02,2025-10-09,7,306.0,POZ,DUB,KTW,325.89903846153845,-0.21545422160712688,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-16,2025-10-20,4,307.0,POZ,DUB,KTW,325.89903846153845,-0.2046268531378632,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-12,2025-09-19,7,308.0,POZ,DUB,GDN,304.5801886792453,0.06976710227203287,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-11-23,2025-11-28,5,309.0,POZ,MAN,KTW,426.9375,-1.0429828450462684,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-12,2025-09-19,7,309.0,POZ,DUB,KTW,304.5801886792453,0.09016796528123419,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-24,2025-10-01,7,309.0,POZ,DUB,WRO,304.5801886792453,0.09016796528123419,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-19,2025-09-22,3,309.0,POZ,DUB,WRO,304.5801886792453,0.09016796528123419,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-30,2025-10-05,5,309.0,POZ,DUB,GDN,304.5801886792453,0.09016796528123419,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-10,2025-09-14,4,309.0,POZ,DUB,GDN,304.5801886792453,0.09016796528123419,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-23,2025-10-29,6,310.0,POZ,DUB,KTW,325.89903846153845,-0.17214474773007213,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-11-21,2025-11-23,2,311.0,POZ,MAN,KRK,426.9375,-1.025295801569066,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-11-17,2025-11-23,6,311.0,POZ,MAN,KRK,426.9375,-1.025295801569066,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-14,2025-10-20,6,311.0,POZ,DUB,KTW,325.89903846153845,-0.16131737926080844,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-07,2025-10-09,2,312.0,POZ,DUB,POZ,325.89903846153845,-0.15049001079154475,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-12-12,2025-12-15,3,312.0,POZ,MAN,KTW,512.8937198067633,-2.0733888376913128,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-15,2025-10-18,3,313.0,POZ,DUB,WRO,325.89903846153845,-0.13966264232228107,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-23,2025-09-28,5,313.0,POZ,DUB,KTW,304.5801886792453,0.1717714173180395,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-02,2025-10-05,3,313.0,POZ,DUB,POZ,325.89903846153845,-0.13966264232228107,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-28,2025-10-30,2,313.0,POZ,DUB,KTW,325.89903846153845,-0.13966264232228107,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-12,2025-09-14,2,313.0,POZ,DUB,KTW,304.5801886792453,0.1717714173180395,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-05,2025-12-11,6,314.0,POZ,EDI,WRO,496.6497175141243,-2.3546684317638937,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-15,2025-09-22,7,314.0,POZ,DUB,POZ,304.5801886792453,0.19217228032724085,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-01,2025-10-05,4,314.0,POZ,DUB,KTW,325.89903846153845,-0.12883527385301735,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-22,2025-11-29,7,314.0,POZ,EDI,POZ,435.7281105990783,-1.7409999609387505,,0.0
Poznan,Dublin,Ireland,Katowice,2025-10-28,2025-10-31,3,315.0,POZ,DUB,KTW,325.89903846153845,-0.11800790538375368,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-14,2025-11-18,4,315.0,POZ,EDI,KRK,435.7281105990783,-1.726697595179761,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-11-14,2025-11-17,3,315.0,POZ,MAN,KTW,426.9375,-0.9899217146146616,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-11-10,2025-11-17,7,315.0,POZ,MAN,KTW,426.9375,-0.9899217146146616,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-29,2025-12-05,6,316.0,POZ,EDI,POZ,435.7281105990783,-1.7123952294207714,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-07,2025-10-12,5,316.0,POZ,DUB,GDN,325.89903846153845,-0.10718053691448999,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-21,2025-11-28,7,317.0,POZ,EDI,POZ,435.7281105990783,-1.698092863661782,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-05,2025-12-07,2,317.0,POZ,EDI,POZ,496.6497175141243,-2.315993281364357,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-09,2025-09-14,5,317.0,POZ,DUB,GDN,304.5801886792453,0.2533748693548448,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-22,2025-11-28,6,317.0,POZ,EDI,POZ,435.7281105990783,-1.698092863661782,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-02,2025-10-05,3,317.0,POZ,DUB,GDN,325.89903846153845,-0.09635316844522629,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-19,2025-10-21,2,317.0,POZ,DUB,POZ,325.89903846153845,-0.09635316844522629,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-08,2025-10-12,4,317.0,POZ,DUB,GDN,325.89903846153845,-0.09635316844522629,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-26,2025-12-29,3,317.0,POZ,EDI,WRO,496.6497175141243,-2.315993281364357,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-29,2025-10-06,7,317.0,POZ,DUB,POZ,304.5801886792453,0.2533748693548448,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-29,2025-10-06,7,317.0,POZ,DUB,KTW,304.5801886792453,0.2533748693548448,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-02,2025-10-09,7,317.0,POZ,DUB,POZ,325.89903846153845,-0.09635316844522629,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-11,2025-09-16,5,319.0,POZ,DUB,KTW,304.5801886792453,0.2941765953732475,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-11,2025-09-15,4,319.0,POZ,DUB,WRO,304.5801886792453,0.2941765953732475,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-23,2025-09-27,4,319.0,POZ,DUB,WRO,304.5801886792453,0.2941765953732475,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-12,2025-12-14,2,321.0,POZ,EDI,POZ,496.6497175141243,-2.2644264141649746,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-18,2025-09-23,5,321.0,POZ,DUB,POZ,304.5801886792453,0.3349783213916501,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-11,2025-09-13,2,322.0,POZ,DUB,WRO,304.5801886792453,0.3553791844008515,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-28,2025-12-04,6,322.0,POZ,EDI,POZ,435.7281105990783,-1.6265810348668341,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-01,2025-10-07,6,322.0,POZ,DUB,GDN,325.89903846153845,-0.042216326098907846,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-06,2025-12-11,5,323.0,POZ,EDI,WRO,496.6497175141243,-2.238642980565283,,0.0
Poznan,Manchester,United Kingdom,Wroclaw,2025-12-26,2025-12-30,4,324.0,POZ,MAN,WRO,512.8937198067633,-1.9495389429498142,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-03,2025-10-08,5,324.0,POZ,DUB,WRO,325.89903846153845,-0.02056158916038047,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-24,2025-09-26,2,324.0,POZ,DUB,KTW,304.5801886792453,0.39618091041925413,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-12,2025-09-17,5,324.0,POZ,DUB,WRO,304.5801886792453,0.39618091041925413,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-11-30,2025-12-07,7,325.0,POZ,MAN,POZ,426.9375,-0.9014864972286506,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-30,2025-12-07,7,325.0,POZ,MAN,GDN,426.9375,-0.9014864972286506,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-09,2025-11-16,7,325.0,POZ,MAN,GDN,426.9375,-0.9014864972286506,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-11-09,2025-11-16,7,325.0,POZ,MAN,POZ,426.9375,-0.9014864972286506,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-16,2025-09-18,2,325.0,POZ,DUB,GDN,304.5801886792453,0.4165817734284554,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-18,2025-09-24,6,325.0,POZ,DUB,POZ,304.5801886792453,0.4165817734284554,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-07,2025-10-13,6,326.0,POZ,DUB,WRO,325.89903846153845,0.0010931477781469096,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-19,2025-09-23,4,326.0,POZ,DUB,KTW,304.5801886792453,0.4369826364376568,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-18,2025-09-22,4,326.0,POZ,DUB,POZ,304.5801886792453,0.4369826364376568,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-19,2025-09-26,7,326.0,POZ,DUB,KTW,304.5801886792453,0.4369826364376568,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-17,2025-09-22,5,326.0,POZ,DUB,WRO,304.5801886792453,0.4369826364376568,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-16,2025-09-18,2,326.0,POZ,DUB,KTW,304.5801886792453,0.4369826364376568,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-30,2025-10-06,6,326.0,POZ,DUB,WRO,304.5801886792453,0.4369826364376568,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-10,2025-09-14,4,327.0,POZ,DUB,KTW,304.5801886792453,0.4573834994468581,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-13,2025-10-17,4,327.0,POZ,DUB,GDN,325.89903846153845,0.0119205162474106,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-08,2025-10-13,5,327.0,POZ,DUB,WRO,325.89903846153845,0.0119205162474106,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-15,2025-10-21,6,327.0,POZ,DUB,GDN,325.89903846153845,0.0119205162474106,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-11-21,2025-11-28,7,327.0,POZ,MAN,POZ,426.9375,-0.8837994537514483,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-17,2025-09-19,2,328.0,POZ,DUB,POZ,304.5801886792453,0.47778436245605943,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-19,2025-09-23,4,328.0,POZ,DUB,GDN,304.5801886792453,0.47778436245605943,,0.0
Poznan,Dublin,Ireland,Katowice,2025-09-25,2025-10-02,7,328.0,POZ,DUB,KTW,304.5801886792453,0.47778436245605943,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-09-25,2025-10-02,7,328.0,POZ,DUB,GDN,304.5801886792453,0.47778436245605943,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-10,2025-10-15,5,329.0,POZ,DUB,WRO,325.89903846153845,0.03357525318593798,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-10-07,2025-10-09,2,329.0,POZ,DUB,WRO,325.89903846153845,0.03357525318593798,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-09-10,2025-09-12,2,329.0,POZ,DUB,WRO,304.5801886792453,0.4981852254652608,,0.0
Poznan,Dublin,Ireland,Poznan,2025-09-22,2025-09-29,7,329.0,POZ,DUB,POZ,304.5801886792453,0.4981852254652608,,0.0
